R1,R2,heri,R3t,R3p,phi1,phi2,FF
5.0,0.7,58.0,1.9000000000000004,1.9000000000000004,-180.0,-180.0,1160.2586494520822
5.0,0.7,58.0,1.9000000000000004,1.9000000000000004,-180.0,-175.0,1207.1398493853412
5.0,0.7,58.0,1.9000000000000004,1.9000000000000004,-180.0,-170.0,1218.5240772826994
5.0,0.7,58.0,1.9000000000000004,1.9000000000000004,-180.0,-165.0,1181.3636348101018
5.0,0.7,58.0,1.9000000000000004,1.9000000000000004,-180.0,-160.0,1114.3100925361298
5.0,0.7,58.0,1.9000000000000004,1.9000000000000004,-180.0,-155.0,1050.1223533691964
5.0,0.7,58.0,1.9000000000000004,1.9000000000000004,-180.0,-150.0,1020.6810850243107
5.0,0.7,58.0,1.9000000000000004,1.9000000000000004,-180.0,-145.0,1056.0002072618643
5.0,0.7,58.0,1.9000000000000004,1.9000000000000004,-180.0,-140.0,1188.7688226853932
5.0,0.7,58.0,1.9000000000000004,1.9000000000000004,-180.0,-135.0,1450.5261803243618
5.0,0.7,58.0,1.9000000000000004,1.9000000000000004,-180.0,-130.0,1850.9750750713804
5.0,0.7,58.0,1.9000000000000004,1.9000000000000004,-180.0,-125.0,2370.866301021221
5.0,0.7,58.0,1.9000000000000004,1.9000000000000004,-180.0,-120.0,2972.115055614622
5.0,0.7,58.0,1.9000000000000004,1.9000000000000004,-180.0,-115.0,3561.8398959257274
5.0,0.7,58.0,1.9000000000000004,1.9000000000000004,-180.0,-110.0,3970.6705081587083
5.0,0.7,58.0,1.9000000000000004,1.9000000000000004,-180.0,-105.0,4027.1713919344384
5.0,0.7,58.0,1.9000000000000004,1.9000000000000004,-180.0,-100.0,3685.4728830036047
5.0,0.7,58.0,1.9000000000000004,1.9000000000000004,-180.0,-95.0,3072.676161139764
5.0,0.7,58.0,1.9000000000000004,1.9000000000000004,-180.0,-90.0,2402.6028855586505
5.0,0.7,58.0,1.9000000000000004,1.9000000000000004,-180.0,-85.0,1846.2707416106173
5.0,0.7,58.0,1.9000000000000004,1.9000000000000004,-180.0,-80.0,1463.877377518034
5.0,0.7,58.0,1.9000000000000004,1.9000000000000004,-180.0,-75.0,1228.6053747743008
5.0,0.7,58.0,1.9000000000000004,1.9000000000000004,-180.0,-70.0,1104.041745244713
5.0,0.7,58.0,1.9000000000000004,1.9000000000000004,-180.0,-65.0,1081.2602067487762
5.0,0.7,58.0,1.9000000000000004,1.9000000000000004,-180.0,-60.0,1190.9647975248886
5.0,0.7,58.0,1.9000000000000004,1.9000000000000004,-180.0,-55.0,1906.920331744024
5.0,0.7,58.0,1.9000000000000004,1.9000000000000004,-180.0,-50.0,11022.179668070386
5.0,0.7,58.0,1.9000000000000004,1.9000000000000004,-180.0,-45.0,273851.7932478827
5.0,0.7,58.0,1.9000000000000004,1.9000000000000004,-180.0,-40.0,19264570.034996904
5.0,0.7,58.0,1.9000000000000004,1.9000000000000004,-180.0,-35.0,1686343556.5559726
5.0,0.7,58.0,1.9000000000000004,1.9000000000000004,-180.0,-30.0,1928343055.7652133
5.0,0.7,58.0,1.9000000000000004,1.9000000000000004,-180.0,-25.0,33443459.179950424
5.0,0.7,58.0,1.9000000000000004,1.9000000000000004,-180.0,-20.0,105359309.99111763
5.0,0.7,58.0,1.9000000000000004,1.9000000000000004,-180.0,-15.0,21891700806.73129
5.0,0.7,58.0,1.9000000000000004,1.9000000000000004,-180.0,-10.0,294148615895.44
5.0,0.7,58.0,1.9000000000000004,1.9000000000000004,-180.0,-5.0,71206373897.43396
5.0,0.7,58.0,1.9000000000000004,1.9000000000000004,-180.0,0.0,1.4219938208206162e+16
